filename,job title,date,year,role,organisation,location,research software engineer,research software engineering,software developer,software engineer,research engineer,bioinformatician,any_job,not_job,keep_job
CAD694,lead bioinformatician,26th May 2020,2020,,"royal botanic gardens, kew","london, richmond",False,False,False,False,False,True,True,False,True
CIY647,software engineer: research application support,7th September 2021,2021,no_data,university of southampton            ,southampton,False,False,False,True,False,False,True,False,True
CNI193,bioinformatician (fixed term),17th February 2022,2022,no_data,university of cambridge            ,cambridge,False,False,False,False,False,True,True,False,True
CMH875,ai/ml software engineer (ktp associate),13th January 2022,2022,no_data,university of hertfordshire            ,hatfield,False,False,False,True,False,False,True,False,True
CEV049,software developer (opticon-radionet pilot),18th March 2021,2021,no_data,the university of manchester            ,manchester,False,False,True,False,False,False,True,False,True
CTY322,software developer,7th October 2022,2022,no_data,university of essex            ,colchester,False,False,True,False,False,False,True,False,True
CMM963,research engineer in materials science and strain measurements using neutron diffraction,20th January 2022,2022,no_data,institut laue langevin            ,grenoble - france,False,False,False,False,True,False,True,False,True
CMB117,graduate trainee bioinformatician,5th January 2022,2022,no_data,university of oxford            ,oxford,False,False,False,False,False,True,True,False,True
CAX267,software engineer,29th July 2020,2020,no_data,university of southampton            ,southampton,False,False,False,True,False,False,True,False,True
CJV051,senior bioinformatician,12th October 2021,2021,no_data,the institute of cancer research            ,sutton,False,False,False,False,False,True,True,False,True
CFZ647,research associate in software engineering (367082),14th May 2021,2021,no_data,university of strathclyde            ,glasgow,False,False,False,True,False,False,True,False,True
CTD258,robotics research engineer - automated maintenance,8th September 2022,2022,no_data,uk atomic energy authority ukaea,culham,False,False,False,False,True,False,True,False,True
CTN908,"research associate , bioinformatician",23rd September 2022,2022,no_data,imperial college london,london,False,False,False,False,False,True,True,False,True
CRM466,research assistant/associate in software engineering for memory-safe system-on-chip i/o (fixed term),13th July 2022,2022,no_data,university of cambridge            ,cambridge,False,False,False,True,False,False,True,False,True
CBD650,research platform software engineer,14th August 2020,2020,no_data,king's college london            ,london,False,False,False,True,False,False,True,False,True
CFK558,devops software developer,16th April 2021,2021,,wellcome sanger institute ,"cambridge, hinxton",False,False,True,False,False,False,True,False,True
CFD510,software developer (back-end) - genetic data platform,1st April 2021,2021,,european molecular biology laboratory (embl) ,hinxton,False,False,True,False,False,False,True,False,True
CLL643,senior software engineer,7th December 2021,2021,no_data,university of southampton            ,southampton,False,False,False,True,False,False,True,False,True
CML628,ktp associate - system analyst/software developer,18th January 2022,2022,no_data,university of east london,poynton,False,False,True,False,False,False,True,False,True
CFE409,bioinformatician/senior bioinformatician for applied methodological research,6th April 2021,2021,no_data,the james hutton institute            ,edinburgh,False,False,False,False,False,True,True,False,True
CAK280,senior bioinformatician,17th June 2020,2020,,wellcome sanger institute,cambridge,False,False,False,False,False,True,True,False,True
CNN974,senior professional specialist - bioinformatician,25th February 2022,2022,no_data,cardiff university            ,cardiff,False,False,False,False,False,True,True,False,True
CNR742,bioinformatician - open targets team,2nd March 2022,2022,,european molecular biology laboratory (embl) ,hinxton,False,False,False,False,False,True,True,False,True
COT415,"professors in ai, computational modelling, operational research and software engineering",7th April 2022,2022,no_data,university of leicester            ,leicester,False,False,False,True,False,False,True,False,True
COH449,machine learning research software engineer,23rd March 2022,2022,no_data,the british museum,london,True,False,False,False,False,False,True,False,True
CIY841,head of software engineering,8th September 2021,2021,,university of warwick,coventry,False,False,False,True,False,False,True,False,True
CHU274,research engineer in compound semiconductor optoelectronic devices,23rd July 2021,2021,no_data,cranfield university            ,wotton-under-edge,False,False,False,False,True,False,True,False,True
COO852,head of research software engineering,1st April 2022,2022,no_data,the university of manchester,manchester,True,True,False,False,False,False,True,False,True
CQT910,research software engineer,20th June 2022,2022,no_data,the university of edinburgh            ,edinburgh,True,False,False,False,False,False,True,False,True
CPN015,bioinformatician,6th May 2022,2022,ok,uk biobank,"cheadle, greater manchester",False,False,False,False,False,True,True,False,True
CGL319,senior research software engineer (pool),3rd June 2021,2021,no_data,university of birmingham            ,birmingham,True,False,False,False,False,False,True,False,True
CEP928,research associate - bioinformatician analyst (fixed term),9th March 2021,2021,no_data,university of cambridge            ,cambridge,False,False,False,False,False,True,True,False,True
CQG751,research it software engineer,1st June 2022,2022,ok,the university of manchester ,manchester,False,False,False,True,False,False,True,False,True
CJJ637,research software engineer,24th September 2021,2021,no_data,university of leicester            ,leicester,True,False,False,False,False,False,True,False,True
CAF958,graduate software engineer*,2nd June 2020,2020,no_data,university of southampton            ,southampton,False,False,False,True,False,False,True,False,True
BZT339,senior research associate (electronics research engineer/physicist in particle physics),9th April 2020,2020,no_data,university of bristol            ,bristol,False,False,False,False,True,False,True,False,True
CCZ369,nibsc - bioinformatician,8th December 2020,2020,no_data,the medicines and healthcare products regulatory agency            ,south mimms,False,False,False,False,False,True,True,False,True
CDT184,software developer - 12 months fixed term contract,22nd January 2021,2021,,digital catapult,"london, home based",False,False,True,False,False,False,True,False,True
CQK396,software engineer,7th June 2022,2022,no_data,stfc ,edinburgh,False,False,False,True,False,False,True,False,True
CSH114,research data analyst/bioinformatician,9th August 2022,2022,no_data,university of dundee            ,dundee,False,False,False,False,False,True,True,False,True
COE305,bioinformatician,18th March 2022,2022,no_data,university of oxford            ,oxford,False,False,False,False,False,True,True,False,True
CGU891,software developer,17th June 2021,2021,no_data,ucl            ,london,False,False,True,False,False,False,True,False,True
